weather_id,region_id,date,temp_min_c,temp_max_c,rainfall_mm,humidity_pct,wind_speed_kmph,forecast_type,source,data_origin
WX001542,REG018,2026-06-12,20.5,33.6,8.3,77.3,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001543,REG018,2026-06-13,19.5,31.4,10.6,79.3,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001544,REG018,2026-06-14,20.2,31.1,10.7,75.8,14.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001545,REG018,2026-06-15,24.0,36.5,11.0,93.1,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001546,REG018,2026-06-16,21.7,32.5,9.1,77.0,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001547,REG018,2026-06-17,21.4,27.0,14.2,83.6,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001548,REG018,2026-06-18,20.5,32.3,3.6,76.4,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001549,REG018,2026-06-19,23.8,32.8,14.4,73.1,5.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001550,REG018,2026-06-20,18.1,33.6,1.3,77.7,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001551,REG018,2026-06-21,20.6,31.9,3.5,77.5,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001552,REG018,2026-06-22,21.2,34.0,9.3,86.1,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001553,REG018,2026-06-23,20.5,36.6,24.0,82.4,14.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001554,REG018,2026-06-24,23.8,34.2,4.7,77.4,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001555,REG018,2026-06-25,18.6,33.9,17.3,81.8,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001556,REG018,2026-06-26,20.6,31.8,5.6,76.3,13.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001557,REG018,2026-06-27,22.2,32.4,9.7,78.7,14.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001558,REG018,2026-06-28,19.9,33.5,5.4,76.9,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001559,REG018,2026-06-29,19.1,36.0,12.5,79.5,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001560,REG018,2026-06-30,20.0,32.4,2.4,76.9,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001561,REG018,2026-07-01,20.6,31.7,4.4,82.5,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001562,REG018,2026-07-02,20.9,34.5,11.3,67.9,8.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001563,REG018,2026-07-03,21.7,30.5,15.0,76.4,13.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001564,REG018,2026-07-04,23.4,32.8,1.7,87.0,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001565,REG018,2026-07-05,22.0,34.5,5.1,81.5,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001566,REG018,2026-07-06,19.8,36.0,10.0,79.3,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001567,REG018,2026-07-07,19.5,31.4,14.8,86.2,4.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001568,REG018,2026-07-08,21.0,33.8,22.3,79.3,13.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001569,REG018,2026-07-09,21.5,30.1,11.5,73.7,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001570,REG018,2026-07-10,20.3,33.9,8.0,80.2,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001571,REG018,2026-07-11,22.0,31.9,1.9,73.4,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001572,REG018,2026-07-12,21.0,33.0,9.6,80.8,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001573,REG018,2026-07-13,22.8,36.5,13.0,71.1,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001574,REG018,2026-07-14,20.0,32.3,4.6,82.4,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001575,REG018,2026-07-15,20.6,30.8,4.4,81.4,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001576,REG018,2026-07-16,19.4,33.8,9.0,80.4,2.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001577,REG018,2026-07-17,22.6,34.6,8.1,83.2,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001578,REG018,2026-07-18,21.0,31.8,5.5,68.5,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001579,REG018,2026-07-19,22.0,33.2,9.5,82.6,13.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001580,REG018,2026-07-20,18.5,32.9,18.3,91.5,14.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001581,REG018,2026-07-21,21.8,33.4,5.3,75.3,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001582,REG018,2026-07-22,20.9,30.8,2.7,91.7,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001583,REG018,2026-07-23,21.1,33.7,9.0,69.4,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001584,REG018,2026-07-24,21.8,33.0,11.8,75.2,12.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001585,REG018,2026-07-25,18.8,29.5,7.0,74.2,7.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001586,REG018,2026-07-26,22.3,29.1,4.3,78.6,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001587,REG018,2026-07-27,22.2,33.6,7.1,84.6,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001588,REG018,2026-07-28,21.1,32.0,15.0,71.4,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001589,REG018,2026-07-29,21.6,33.5,19.7,74.8,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001590,REG018,2026-07-30,21.8,31.9,1.6,70.8,5.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001591,REG018,2026-07-31,20.1,34.2,2.5,76.8,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001592,REG018,2026-08-01,22.5,33.3,10.1,77.9,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001593,REG018,2026-08-02,22.1,34.7,13.4,78.2,8.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001594,REG018,2026-08-03,20.7,33.1,26.3,75.4,3.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001595,REG018,2026-08-04,21.7,32.3,10.6,84.9,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001596,REG018,2026-08-05,20.3,32.8,4.7,78.8,5.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001597,REG018,2026-08-06,21.3,35.7,5.7,85.0,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001598,REG018,2026-08-07,19.6,34.4,21.5,75.5,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001599,REG018,2026-08-08,21.3,35.5,3.3,77.4,6.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001600,REG018,2026-08-09,20.9,34.9,0.5,81.1,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001601,REG018,2026-08-10,21.4,35.1,3.1,86.3,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001602,REG018,2026-08-11,20.7,33.0,13.6,72.1,2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001603,REG018,2026-08-12,22.5,34.4,22.4,73.6,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001604,REG018,2026-08-13,22.2,31.5,7.5,86.6,13.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001605,REG018,2026-08-14,23.6,33.5,9.6,81.4,13.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001606,REG018,2026-08-15,24.2,31.5,0.8,81.8,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001607,REG018,2026-08-16,21.0,34.4,24.7,81.5,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001608,REG018,2026-08-17,20.2,34.5,8.5,77.8,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001609,REG018,2026-08-18,20.7,35.3,4.4,76.1,13.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001610,REG018,2026-08-19,23.0,34.4,2.0,77.8,6.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001611,REG018,2026-08-20,18.8,33.8,5.7,80.1,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001612,REG018,2026-08-21,24.4,36.1,8.9,72.9,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001613,REG018,2026-08-22,21.5,32.6,0.7,71.7,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001614,REG018,2026-08-23,20.3,32.3,12.7,80.7,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001615,REG018,2026-08-24,21.3,36.6,3.9,74.8,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001616,REG018,2026-08-25,19.9,31.1,6.5,87.1,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001617,REG018,2026-08-26,21.9,34.1,15.1,76.7,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001618,REG018,2026-08-27,20.4,31.6,2.1,74.3,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001619,REG018,2026-08-28,23.4,30.8,12.4,77.9,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001620,REG018,2026-08-29,21.8,32.1,15.8,76.9,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001621,REG019,2026-06-01,23.5,32.0,1.0,84.7,7.3,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001622,REG019,2026-06-02,17.9,33.9,3.2,83.2,8.5,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001623,REG019,2026-06-03,22.3,28.9,24.7,73.2,2.9,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001624,REG019,2026-06-04,21.2,35.3,5.3,79.4,14.9,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001625,REG019,2026-06-05,23.1,33.8,2.7,75.0,7.5,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001626,REG019,2026-06-06,20.3,34.2,2.2,88.3,8.5,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001627,REG019,2026-06-07,20.6,34.2,15.3,76.2,4.8,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001628,REG019,2026-06-08,20.6,32.6,12.6,71.9,10.1,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001629,REG019,2026-06-09,22.1,32.3,1.4,76.7,9.2,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001630,REG019,2026-06-10,21.1,30.2,16.8,78.4,14.0,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001631,REG019,2026-06-11,19.8,36.1,13.1,82.1,10.9,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001632,REG019,2026-06-12,18.3,34.9,4.0,77.7,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001633,REG019,2026-06-13,20.9,30.4,7.7,80.9,13.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001634,REG019,2026-06-14,21.0,34.5,17.5,80.9,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001635,REG019,2026-06-15,19.0,34.3,2.2,77.0,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001636,REG019,2026-06-16,19.4,31.4,11.6,78.3,12.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001637,REG019,2026-06-17,19.9,31.6,10.7,70.1,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001638,REG019,2026-06-18,21.6,31.1,5.6,67.9,5.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001639,REG019,2026-06-19,20.3,32.6,15.1,89.1,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001640,REG019,2026-06-20,19.7,32.0,7.6,82.9,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001641,REG019,2026-06-21,20.0,31.2,17.5,80.6,4.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001642,REG019,2026-06-22,20.0,32.4,5.9,83.7,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001643,REG019,2026-06-23,20.5,30.4,36.2,84.3,8.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001644,REG019,2026-06-24,19.9,33.6,5.4,85.0,4.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001645,REG019,2026-06-25,19.1,32.4,7.2,75.3,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001646,REG019,2026-06-26,21.7,31.2,9.5,74.9,7.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001647,REG019,2026-06-27,19.7,32.8,1.2,80.6,15.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001648,REG019,2026-06-28,18.3,31.3,13.2,75.7,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001649,REG019,2026-06-29,23.8,31.9,6.8,82.5,10.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001650,REG019,2026-06-30,21.0,31.7,7.6,77.7,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001651,REG019,2026-07-01,18.9,31.7,3.3,85.8,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001652,REG019,2026-07-02,18.9,31.4,8.2,89.3,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001653,REG019,2026-07-03,23.4,32.6,21.3,78.2,7.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001654,REG019,2026-07-04,20.9,31.6,1.7,79.2,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001655,REG019,2026-07-05,20.8,34.7,19.8,75.2,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001656,REG019,2026-07-06,21.5,30.6,8.5,79.5,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001657,REG019,2026-07-07,21.1,32.3,5.5,82.0,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001658,REG019,2026-07-08,20.3,32.5,9.5,86.9,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001659,REG019,2026-07-09,17.1,35.3,19.5,81.3,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001660,REG019,2026-07-10,20.9,30.3,3.3,72.2,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001661,REG019,2026-07-11,23.0,34.1,5.5,78.3,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001662,REG019,2026-07-12,21.2,37.4,6.1,77.4,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001663,REG019,2026-07-13,24.9,32.5,5.9,66.3,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001664,REG019,2026-07-14,22.8,34.1,2.9,86.3,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001665,REG019,2026-07-15,19.2,37.5,7.6,75.8,12.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001666,REG019,2026-07-16,20.9,31.9,6.7,75.9,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001667,REG019,2026-07-17,20.7,27.5,10.2,76.4,5.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001668,REG019,2026-07-18,20.1,32.8,2.5,85.7,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001669,REG019,2026-07-19,23.5,31.3,6.3,71.7,7.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001670,REG019,2026-07-20,20.3,33.7,11.7,87.0,12.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001671,REG019,2026-07-21,20.7,34.4,2.1,85.6,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001672,REG019,2026-07-22,19.7,34.1,4.5,82.3,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001673,REG019,2026-07-23,18.0,32.5,3.2,80.1,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001674,REG019,2026-07-24,22.8,32.8,2.0,72.9,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001675,REG019,2026-07-25,21.1,31.2,4.7,80.9,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001676,REG019,2026-07-26,20.2,32.5,6.0,75.2,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001677,REG019,2026-07-27,18.1,30.0,1.8,73.2,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001678,REG019,2026-07-28,22.4,31.8,7.2,77.2,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001679,REG019,2026-07-29,19.3,33.9,15.3,80.2,4.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001680,REG019,2026-07-30,19.4,32.5,10.9,82.4,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001681,REG019,2026-07-31,21.6,31.2,8.9,84.7,14.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001682,REG019,2026-08-01,21.2,33.4,2.3,81.1,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001683,REG019,2026-08-02,22.4,32.1,5.4,84.7,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001684,REG019,2026-08-03,19.6,30.8,4.4,80.9,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001685,REG019,2026-08-04,22.3,33.4,14.8,82.9,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001686,REG019,2026-08-05,19.1,33.6,15.8,76.1,15.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001687,REG019,2026-08-06,20.6,30.7,9.0,88.3,6.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001688,REG019,2026-08-07,22.6,31.2,1.2,77.8,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001689,REG019,2026-08-08,19.3,31.5,5.6,70.8,3.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001690,REG019,2026-08-09,21.3,32.5,12.3,80.1,5.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001691,REG019,2026-08-10,21.5,30.5,3.7,79.6,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001692,REG019,2026-08-11,21.1,31.3,9.9,86.5,4.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001693,REG019,2026-08-12,20.3,33.4,3.6,82.5,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001694,REG019,2026-08-13,21.6,35.5,2.6,78.3,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001695,REG019,2026-08-14,20.7,29.9,2.5,77.2,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001696,REG019,2026-08-15,20.7,31.4,13.4,74.5,14.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001697,REG019,2026-08-16,18.3,31.9,5.5,75.9,5.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001698,REG019,2026-08-17,21.8,34.1,3.4,84.2,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001699,REG019,2026-08-18,21.4,33.3,17.4,71.2,12.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001700,REG019,2026-08-19,22.5,33.7,7.3,84.6,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001701,REG019,2026-08-20,21.1,36.2,3.3,77.6,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001702,REG019,2026-08-21,19.7,33.8,23.1,85.2,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001703,REG019,2026-08-22,21.3,31.9,12.0,71.3,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001704,REG019,2026-08-23,20.7,35.1,13.4,72.7,6.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001705,REG019,2026-08-24,21.3,33.7,2.7,78.5,7.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001706,REG019,2026-08-25,20.1,32.4,8.2,73.0,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001707,REG019,2026-08-26,18.9,33.1,15.0,80.4,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001708,REG019,2026-08-27,18.0,32.6,8.2,80.9,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001709,REG019,2026-08-28,20.8,33.3,3.6,85.1,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001710,REG019,2026-08-29,21.5,30.6,5.7,75.3,10.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001711,REG020,2026-06-01,20.8,34.1,0.9,81.8,9.7,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001712,REG020,2026-06-02,21.9,30.5,14.0,90.2,13.8,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001713,REG020,2026-06-03,19.7,37.1,12.3,86.5,13.0,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001714,REG020,2026-06-04,23.0,33.2,19.5,78.9,11.3,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001715,REG020,2026-06-05,22.0,29.3,6.0,86.6,8.6,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001716,REG020,2026-06-06,22.1,32.4,2.1,76.7,12.5,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001717,REG020,2026-06-07,20.0,33.1,4.8,79.4,14.4,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001718,REG020,2026-06-08,17.7,29.3,7.6,73.5,4.8,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001719,REG020,2026-06-09,17.3,32.4,5.3,82.4,11.5,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001720,REG020,2026-06-10,21.9,32.7,13.3,83.2,15.1,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001721,REG020,2026-06-11,18.8,30.2,4.5,81.9,11.7,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001722,REG020,2026-06-12,19.9,30.2,2.3,78.7,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001723,REG020,2026-06-13,23.4,33.9,2.2,82.8,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001724,REG020,2026-06-14,21.7,32.9,7.5,79.6,12.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001725,REG020,2026-06-15,20.4,34.5,15.9,78.6,8.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001726,REG020,2026-06-16,19.1,32.4,9.8,76.1,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001727,REG020,2026-06-17,20.6,32.8,13.0,73.2,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001728,REG020,2026-06-18,20.9,30.7,6.0,74.3,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001729,REG020,2026-06-19,22.2,34.8,3.5,79.0,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001730,REG020,2026-06-20,21.4,32.0,3.9,76.1,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001731,REG020,2026-06-21,20.3,35.1,6.9,75.4,5.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001732,REG020,2026-06-22,22.4,30.9,13.6,83.9,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001733,REG020,2026-06-23,20.1,35.6,2.7,81.5,13.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001734,REG020,2026-06-24,21.7,30.4,8.5,75.3,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001735,REG020,2026-06-25,17.5,33.2,10.5,85.2,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001736,REG020,2026-06-26,21.4,33.2,9.1,79.1,10.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001737,REG020,2026-06-27,20.3,30.3,3.8,78.0,16.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001738,REG020,2026-06-28,21.1,33.4,1.0,76.1,12.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001739,REG020,2026-06-29,22.2,33.1,10.0,80.5,7.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001740,REG020,2026-06-30,19.0,36.2,9.0,87.3,2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001741,REG020,2026-07-01,19.9,36.0,4.1,71.6,14.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001742,REG020,2026-07-02,18.2,29.6,2.9,80.9,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX001743,REG020,2026-07-03,18.8,31.2,8.8,79.2,7.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
